datetime,buy_order,price_USD,price_native,amount_token,total_native,maker,etherscan_url
2023-03-28 08:31:11,False,1.409e-07,4.519e-10,693301807.0,3.13333,0x2a...576a,https://bscscan.com/tx/0x81e709149b12dbb3b9cdbb4eb569d990c4a70a37e6b950801532d6e4c90fcfa8
2023-03-28 08:30:35,True,1.416e-07,4.54e-10,1035176141.0,4.7,0x1b...7f6d,https://bscscan.com/tx/0xcbecf0194906e164474227aba7be7c129c49f5b6f0b031ca8a7090ca9818ce08
2023-03-28 08:30:29,True,1.413e-07,4.532e-10,516316994.0,2.34,0xde...fa58,https://bscscan.com/tx/0xfc03f419e9c7f7d7ade9609e5cf02abac362673dde113ca658240d9f103e08f8
2023-03-28 08:30:20,False,1.4e-07,4.511e-10,974802323.0,4.39818,0x2a...576a,https://bscscan.com/tx/0x3a1479169839a61d98e1ca53ec6c80e0ec51d997207ecce02cf49ed55bbe80aa
2023-03-28 08:29:44,True,1.415e-07,4.537e-10,456225397.0,2.07,0x1b...7f6d,https://bscscan.com/tx/0x86a10a1523835853b61e71237d3385a577b41ae24d9e256934883e5453421e70
2023-03-28 08:29:38,True,1.412e-07,4.528e-10,1280900222.0,5.8,0xde...fa58,https://bscscan.com/tx/0x95ef64a115e824ebe967981f609068ed2e322db690230f1e87242a8843453a6d
2023-03-28 08:29:17,True,1.401e-07,4.515e-10,1060729719.0,4.79,0x08...af7e,https://bscscan.com/tx/0x56dab7ddb62641ca9c13eb42e8a086ed59e2e9b69193b892fb55dda928b458c6
2023-03-28 08:28:59,True,1.398e-07,4.506e-10,798930837.0,3.6,0xec...0165,https://bscscan.com/tx/0xa18594797056ebb18fcf2fc35c5a7fbdca06b1c95b3018b1982fe6c9cfba140b
2023-03-28 08:28:53,False,1.397e-07,4.482e-10,539425502.0,2.4178,0x1b...7f6d,https://bscscan.com/tx/0xf62c021f8cc8e6e214dc74a2e060d6211a0b51236e5dd4c2a8be76aef69df69a
2023-03-28 08:28:47,False,1.4e-07,4.489e-10,894089106.0,4.01412,0x08...af7e,https://bscscan.com/tx/0x728a4c9a237752df98d28fa485f59a120e0cff390b467631b4f0c0a42379c568
2023-03-28 08:28:26,False,1.403e-07,4.498e-10,815503188.0,3.66856,0x2a...576a,https://bscscan.com/tx/0x6beecc1f90cf7000b2c0e3ac1d49bb6fb99587ee2e6ba7f40cd5ea1e469c64d9
2023-03-28 08:28:20,True,1.41e-07,4.521e-10,787397353.0,3.56,0xde...fa58,https://bscscan.com/tx/0xabaf6eb03adba93c1284971c9151d077f4bef806c95b2581558ac3c2718d72b1
2023-03-28 08:28:05,False,1.403e-07,4.498e-10,806431346.0,3.62793,0xec...0165,https://bscscan.com/tx/0x6bd01f71552af42149fe26391ec834fa838d98c928e84464eee926ae42b92a10
2023-03-28 08:28:02,True,1.409e-07,4.519e-10,1212612590.0,5.48,0x1b...7f6d,https://bscscan.com/tx/0x3575ed508c2a2b0a0613362942aa4cd22e39741cad8da8b4ac7a5a5aa26fe635
2023-03-28 08:27:56,True,1.406e-07,4.51e-10,438974637.0,1.98,0x2a...576a,https://bscscan.com/tx/0x9266ec0847d5ceb3c04e3a813ab65e9d93997739275a7eb4ac2d770bef2c983a
2023-03-28 08:27:20,False,1.4e-07,4.488e-10,565268064.0,2.53729,0x2a...576a,https://bscscan.com/tx/0x9579806a4ff026e16b3d87e64cd3b4965e36392259e30103509a66ddb7491dd5
2023-03-28 08:27:20,True,1.407e-07,4.512e-10,336852952.0,1.52,0x1b...7f6d,https://bscscan.com/tx/0x1d24b2410315b785c695309ffe70712d1c8fbe212dde5dd977198a1fc9018910
2023-03-28 08:27:14,False,1.4e-07,4.491e-10,632196788.0,2.83942,0xec...0165,https://bscscan.com/tx/0xbbd109b4f525dc2c3e0ba0da412327709e237982f8de530aa4c795f0056336cc
2023-03-28 08:26:50,False,1.395e-07,4.496e-10,408838826.0,1.83846,0x2a...576a,https://bscscan.com/tx/0x15862efba39deec478d780de7900b24023527f6eacdadfdace2916c7f185ba21
2023-03-28 08:26:44,False,1.398e-07,4.504e-10,1155746521.0,5.20658,0x1b...7f6d,https://bscscan.com/tx/0xf4f4a69f5dba355a71d2a33a3e7ebfe3694fba2d005abeb20b15c5bfb22d79a9
2023-03-28 08:26:23,False,1.407e-07,4.515e-10,782656082.0,3.53377,0xec...0165,https://bscscan.com/tx/0x1712bcc73ddbb260c1c6207f547b4b4339f7c47c526ef6a47c0815064ddf8587
2023-03-28 08:26:17,False,1.411e-07,4.525e-10,1172853476.0,5.3076,0xde...fa58,https://bscscan.com/tx/0xd0ef77c46d2caf139d80a6f0e570f266a10ac98f156561a3c3268e88c898c686
2023-03-28 08:26:17,True,1.418e-07,4.547e-10,1242390864.0,5.65,0x2a...576a,https://bscscan.com/tx/0xe6792d6762fbb91dd75c3861623e5a385f52600d0e6b072dfcaf38766cbe5289
2023-03-28 08:26:11,False,1.409e-07,4.521e-10,581360169.0,2.62861,0x1b...7f6d,https://bscscan.com/tx/0x601904db27c8a55fb0e18d808e0a873ea41ead7785396454267c9bb298c890b7
2023-03-28 08:25:53,True,1.41e-07,4.547e-10,7760200.0,0.0352,0xc1...7adb,https://bscscan.com/tx/0x9a893b214af4b207da504597f00331bb90ff0c316a5c114153600f635b2cea97
2023-03-28 08:25:40,False,1.412e-07,4.528e-10,751364387.0,3.4025,0xde...fa58,https://bscscan.com/tx/0xbb0c7dd28b84bd2d9fb8c655079978d34f0ccc282ebe78f38fe730a109a4d000
2023-03-28 08:25:34,False,1.414e-07,4.535e-10,637045163.0,2.88947,0x2a...576a,https://bscscan.com/tx/0xb8b19d255abe57328a6c8c48fd98a398b51eb3cf370536d0608d9b57d169608e
2023-03-28 08:25:30,False,1.417e-07,4.544e-10,1035041412.0,4.70384,0x1b...7f6d,https://bscscan.com/tx/0x11d344dcc7557bc3633aff5d988ee4ec6a27d25b434ad85250a5df49f9e5daed
