datetime,buy_order,price_USD,price_native,amount_token,total_native,maker,etherscan_url
2023-04-02 21:54:22,True,2.695e-10,8.676e-13,3803262764.0,0.033,0xc8...6435,https://bscscan.com/tx/0x50dd1c83c575b4c22e320cdb7265f81f1422858be34951fd5d488375d0ca727c
2023-04-02 21:53:25,True,2.708e-10,8.676e-13,38555555555.0,0.3345,0xbc...0837,https://bscscan.com/tx/0x16561c0fa229a5e86c3bddd8e7472cc7d986731a0a628c4c805256f34b6f94cf
2023-04-02 21:50:31,True,2.706e-10,8.671e-13,2306420000000.0,20.0,0xb4...754a,https://bscscan.com/tx/0xb9404555f31d2bb274625e94594d94cc3efe1f8fe1f75d1e5ca640093c28dfeb
2023-04-02 21:50:13,True,2.691e-10,8.666e-13,3800000000.0,0.0329,0xa3...7a31,https://bscscan.com/tx/0xd89d6135f43406facc2bd43ee4b3408d40201d5a0bef7e11ccd8753aecadc632
2023-04-02 21:49:28,False,2.691e-10,8.623e-13,4862450328.0,0.0419,0x39...afaf,https://bscscan.com/tx/0xf27d2cada157f27055c80b13d0c23d595c651d241dd9eec8f1ec068e9830425d
2023-04-02 21:48:55,False,2.678e-10,8.623e-13,33729448857.0,0.2908,0x1d...3f98,https://bscscan.com/tx/0xf5750f4d35de55639ce61078f5c8f05e5e34b08e23a6e3671203a05e971665f5
2023-04-02 21:48:46,False,2.678e-10,8.623e-13,30780003454.0,0.2654,0xa2...7a10,https://bscscan.com/tx/0x70d2ef4179b0be4ec75fc3cfbf66548c7992d3fee738c940b5aedf64cd858d0e
2023-04-02 21:42:51,True,2.708e-10,8.666e-13,20302090284.0,0.1759,0x3c...fe37,https://bscscan.com/tx/0x0be21b05763a172c136718df7b497e9d4becda6baa4f65f0b5d0a18856aa5cbf
2023-04-02 21:42:36,True,2.696e-10,8.666e-13,20294730496.0,0.1758,0x5d...8b65,https://bscscan.com/tx/0xaac7451c3318a7dc57ef9994057462ef122b53ad4f794bf4c6382ae7e747b37e
2023-04-02 21:41:48,False,2.687e-10,8.623e-13,13766845912.0,0.1187,0xbb...1f02,https://bscscan.com/tx/0xe589125fac1982337e5f031a49ad5bb65aea82d31e378436335996486320e1a5
2023-04-02 21:41:18,False,2.701e-10,8.623e-13,3600000000.0,0.031,0x87...1600,https://bscscan.com/tx/0x4092633511cd2bdb6fc37dd3515aadb77238d2a2d30b6d69de058166b65d9c30
2023-04-02 21:39:33,False,2.703e-10,8.623e-13,29943764134.0,0.2582,0x61...7645,https://bscscan.com/tx/0x69033833e1df6d7f51b33c2979df1ea574c50af5285f1af6cca63c78722e77c2
2023-04-02 21:38:03,True,2.704e-10,8.666e-13,32921649156.0,0.2853,0x2e...5207,https://bscscan.com/tx/0x1c3fd868bc7c35c52385d0b55a5fa5dc98cd27857fbcb7e8ab8521279984b968
2023-04-02 21:37:27,False,2.704e-10,8.623e-13,15221194460.0,0.1312,0x3f...dbc1,https://bscscan.com/tx/0x4b6ee4206e9a737c4646d95d4a68f1cc29be940073ecee70f3409df3c465d66a
2023-04-02 21:37:18,False,2.691e-10,8.623e-13,115200000000.0,0.9934,0x41...1ab2,https://bscscan.com/tx/0x11d739112fcd21c92201906f2fb1c93c42d7e3c71e3225debc81da9d6b4bc581
2023-04-02 21:35:48,True,2.719e-10,8.667e-13,15199831018.0,0.1317,0x04...dddb,https://bscscan.com/tx/0x0a06afce5f1a3bd1a5329f0d29bfb5d2d5ba286b54884e9c3990bf8e334ba383
2023-04-02 21:35:39,False,2.705e-10,8.623e-13,12578271974.0,0.1084,0xb5...03ab,https://bscscan.com/tx/0x8386da7e9de8c6e5c2b2d3356d6fb634d8e8cfb3d1f8c34c76a8668857771dd3
2023-04-02 21:35:27,True,2.705e-10,8.667e-13,1000000000.0,0.0086,0x89...3008,https://bscscan.com/tx/0x56a8ae8ddf2de62f80ddb84f19549de51d21adb6a78dec193042b2160d137ee2
2023-04-02 21:35:09,False,2.705e-10,8.623e-13,1970752747.0,0.017,0x69...7161,https://bscscan.com/tx/0x8ee4380b23307c3ace8600cfa6298971bbaedf026af026778103a4a9b94396c3
2023-04-02 21:33:54,True,2.72e-10,8.667e-13,628757589.0,0.0054,0xe1...3529,https://bscscan.com/tx/0x4bc6581b9c2504171fca4f87fbc7ea627c74d27e2b228af0adc2cef5ac9f3f8b
2023-04-02 21:33:48,False,2.707e-10,8.623e-13,46197300523.0,0.3984,0xc3...6ddd,https://bscscan.com/tx/0xb62efd0fdedb1c8c87e7a73318838a0bb285a59c6aca09f649ee2b0acf368dd8
2023-04-02 21:33:39,True,2.72e-10,8.667e-13,15000000000.0,0.13,0x89...3008,https://bscscan.com/tx/0x2f0be64236ee268a188aa3b705b39756c12fdfcadf3aae95ec5616d9b922755c
2023-04-02 21:32:06,True,2.707e-10,8.667e-13,1820000000.0,0.0157,0x99...058d,https://bscscan.com/tx/0x4e27a775c07df97bf0770c8fa30833bfc2cda679a0140e14530e4d63dcc33576
2023-04-02 21:32:03,True,2.707e-10,8.667e-13,6272470896.0,0.0543,0x15...4042,https://bscscan.com/tx/0xc821deb386e4296c5435b460b4d1443f2c417c66e5a7826d513057f290967a6b
2023-04-02 21:30:06,True,2.721e-10,8.667e-13,415359488.0,0.0036,0xe6...a95b,https://bscscan.com/tx/0x589a8849f82cf9787e7a8a460922f52241f037ae91f91cccef9c2470e56814c5
2023-04-02 21:28:24,False,2.694e-10,8.623e-13,39723067046.0,0.3425,0x4b...8f61,https://bscscan.com/tx/0xfe2de6aa91cfd335b5cc32114239df4dae8441e8a741822946d71253b3f66fc9
2023-04-02 21:26:09,True,2.721e-10,8.667e-13,10268323436.0,0.089,0x2e...5207,https://bscscan.com/tx/0xdd067d295defad9e75ddebad2356a48d3f604414ebe4b9fd89d7309ea3b3ec16
2023-04-02 21:24:39,False,2.708e-10,8.624e-13,3466293545.0,0.0298,0x1d...3f98,https://bscscan.com/tx/0x127dc1537f5b4be923ad362455f5f292ad9f8670c04dd0492f5759b757633733
2023-04-02 21:23:54,True,2.721e-10,8.667e-13,13347500000.0,0.1156,0xe4...d3bc,https://bscscan.com/tx/0x3d5476c8979c25bba5e234fa5d52caf8cbe88bba98fc26c1f1f32efb94fa4329
2023-04-02 21:19:30,False,2.695e-10,8.624e-13,24300003257.0,0.2095,0x20...0554,https://bscscan.com/tx/0x06b656ff2f65c5bfdf268071f3cf1be4b86a6ae820d7d214568194994ab8621b
2023-04-02 21:18:39,False,2.695e-10,8.624e-13,24300003164.0,0.2095,0x20...0554,https://bscscan.com/tx/0x582b3c5b66dea25474ea3f0ff7b76934dd0795bd2c63fbfa5953b1d51c4a5e26
2023-04-02 21:11:53,True,2.722e-10,8.667e-13,555507981.0,0.0048,0x47...48cb,https://bscscan.com/tx/0xa780e35f88e765d94a17768f4ce8ee9fc2b4fc4e748c9f6f3d055863f2e8223f
2023-04-02 21:09:14,False,2.695e-10,8.624e-13,984040154.0,0.0084,0xe4...1adb,https://bscscan.com/tx/0x30b6224019a4d119ca1c209202ad781f43fff39e56c05b2523134cf6c35cca52
2023-04-02 21:09:08,True,2.709e-10,8.667e-13,6700000000.0,0.058,0x97...4ec8,https://bscscan.com/tx/0x1478b4d30b645bab6c8239247334078a3d0c9fcdfec2331309ca951882f549ff
2023-04-02 21:08:38,False,2.695e-10,8.624e-13,17603208693.0,0.1518,0x81...0588,https://bscscan.com/tx/0xace9b3411e00e3b458f72fa5611021c2e5367881a10b0600c71b96eed7c5c8bd
2023-04-02 21:08:14,True,2.722e-10,8.667e-13,2752856574.0,0.0238,0x7c...ade1,https://bscscan.com/tx/0x8d57bd075f6647ebe2e018c6ed2a5b98b3dffba8f3a17275bcc0b89c74d08cd7
2023-04-02 21:06:02,False,2.695e-10,8.624e-13,41276128482.0,0.3559,0x25...3d67,https://bscscan.com/tx/0xa799cdc16f12620e6d440c48909ac072655ad79064fa6763d59961db6164b99e
2023-04-02 21:05:59,True,2.709e-10,8.667e-13,10998756929.0,0.0953,0x9c...a4a1,https://bscscan.com/tx/0x778767691f4e6e7a8d766263e6fdcdc682916abcdd0d473d12d51c403a746921
2023-04-02 21:03:17,True,2.723e-10,8.667e-13,64875028.0,5.623e-05,0x81...df96,https://bscscan.com/tx/0x1688f08ab1974f2f1c66f369ded17603b28285f6c593aa8ed737ee5d2e062b82
2023-04-02 21:02:47,True,2.723e-10,8.667e-13,11500000000.0,0.0996,0xa0...0012,https://bscscan.com/tx/0x52312178a254c883b4ffb93e1a3b37f60a1e9ca25dbfbdd15f55c9f0c6f1bbbe
2023-04-02 21:01:14,True,2.723e-10,8.667e-13,3461164195.0,0.03,0xf0...33c5,https://bscscan.com/tx/0x9a6442f771781621f67cfccea0999220272d0969397f6ef9b191f919c240d0d2
2023-04-02 21:01:08,True,2.723e-10,8.667e-13,301014121.0,0.0026,0xe8...a24a,https://bscscan.com/tx/0x2e60a4af813b7aaaafd976550ec881d6033697a006c5e81ea4507cd14409d300
2023-04-02 21:00:50,False,2.71e-10,8.624e-13,1391516408.0,0.012,0xf8...794b,https://bscscan.com/tx/0xc470e2f12af5cad83aa8f5a81a5f639afe2ceef3ac5f8be8751ae152043a1d40
2023-04-02 21:00:38,True,2.723e-10,8.667e-13,57424442173.0,0.4977,0xfa...306c,https://bscscan.com/tx/0xd9f34b754d2dc3a1439faf995c0a186c2e77ec06ca7eb9e802dd87aa6e8ae8f3
2023-04-02 20:59:59,True,2.724e-10,8.667e-13,2795675413.0,0.0242,0x88...b14c,https://bscscan.com/tx/0xbfad446018e1dfb8deae93545c3545b7761e4beb44f2128dd9a87401a930bb7f
2023-04-02 20:58:59,False,2.71e-10,8.624e-13,6320129767.0,0.0545,0xec...91aa,https://bscscan.com/tx/0x87f4d9a42165b7b19324dcabd5f4a55fba99ecd5becb77bb1b06d2bff3258ef9
2023-04-02 20:58:41,False,2.71e-10,8.624e-13,19800000000.0,0.1707,0xb1...80b8,https://bscscan.com/tx/0x766c73d07b0aeebd992128121b039fd8cc245f686338e2431d5e8dd66501b462
2023-04-02 20:56:17,True,2.711e-10,8.667e-13,3546275727.0,0.0307,0xe7...6a30,https://bscscan.com/tx/0x197a1fb3b49ab5618bdb0dc1bad5046ff04420de46752a22ccfce0ab8decb872
2023-04-02 20:54:32,True,2.724e-10,8.667e-13,2567509656.0,0.0222,0x24...fadb,https://bscscan.com/tx/0xb6e7c4e016294ac5ffa03b2f0964c548f20335cf82307e0c146c90ab793057f5
2023-04-02 20:54:20,True,2.724e-10,8.667e-13,10222212256.0,0.0886,0xde...efd6,https://bscscan.com/tx/0xea8e92721f378f837746234bd0f74e132dbeaf85000b0535e681bd6adf3ecaca
2023-04-02 20:50:32,True,2.725e-10,8.667e-13,3667181422.0,0.0317,0x2d...4783,https://bscscan.com/tx/0xf8c059d7b60e113c67adeabc835e83daad5a7b08413637e9db3aaf2fc5bcd92a
2023-04-02 20:49:11,False,2.711e-10,8.624e-13,90000000000.0,0.7761,0x66...ec2d,https://bscscan.com/tx/0x4fec879c23e4090a64d4bebd8d2a1e1e01ce2b5ed002933ae413bd34507e7e2c
2023-04-02 20:47:41,True,2.725e-10,8.667e-13,4845549238.0,0.042,0x97...a2d9,https://bscscan.com/tx/0xdb27d8dcdf17a45726f6ab5a6c1d0efb85458ab34f43673081ee25abed2e3752
2023-04-02 20:46:23,True,2.726e-10,8.667e-13,3265353180.0,0.0283,0x98...6813,https://bscscan.com/tx/0x31d166a27c519eaf0dc11d38e7fba9a901bd7b9de786eb4959f901af248d68b5
2023-04-02 20:45:23,True,2.713e-10,8.667e-13,11671930042.0,0.1011,0xc6...2903,https://bscscan.com/tx/0x2206d328cbdbd833478267e69ae000d2193e18bf77e4999e304fc106c8e3fe82
2023-04-02 20:44:50,True,2.712e-10,8.667e-13,2442564784.0,0.0211,0x01...6f8d,https://bscscan.com/tx/0xd3daaba299fa7db3f06345bea32c976c01d6ad5add3d5d08e172f79dc6f3249f
2023-04-02 20:43:47,False,2.713e-10,8.624e-13,5812079511.0,0.0501,0x56...d719,https://bscscan.com/tx/0xe3a6a7cf1d9b537c4002844c6d3674a4d38a89319ff74c9f15b5c02d3dd83ffb
2023-04-02 20:43:29,True,2.727e-10,8.667e-13,625786755.0,0.0054,0x40...5286,https://bscscan.com/tx/0xe7082477e55d0581bd28eed71cc9df837418672cf0e593b008695e9b1c2e30a8
2023-04-02 20:42:47,True,2.713e-10,8.667e-13,9346000000.0,0.081,0x56...ecba,https://bscscan.com/tx/0x5cee5d2a195e7e9c725d105779beaa497f6ca797afe41e50ee536c137849e52b
2023-04-02 20:41:59,False,2.7e-10,8.624e-13,7749439267.0,0.0668,0x56...d719,https://bscscan.com/tx/0x910874d3791a97debd310472e0e5d17ec4ca50d3af7f6cd02c6a552b81ac3fcc
2023-04-02 20:41:26,True,2.727e-10,8.667e-13,2654251479.0,0.023,0xf1...5145,https://bscscan.com/tx/0x447286967936b5f352ba1b882083fb9db2b65e2cf1742f2714b408d251841f69
2023-04-02 20:41:17,False,2.713e-10,8.624e-13,2814281283.0,0.0242,0x30...0bf8,https://bscscan.com/tx/0xa0067dd9fc15cb8162d28e49b7ab956fd8c5affd3bf7094f6e9e85fb5a3203b6
2023-04-02 20:36:56,True,2.713e-10,8.667e-13,4614852226.0,0.04,0x4d...7194,https://bscscan.com/tx/0x1fff524f66b02fdc661ac4ad25a63ad984ae1a290d81febdee6d63866a197f20
2023-04-02 20:36:50,False,2.699e-10,8.624e-13,21837648488.0,0.1883,0x6b...f437,https://bscscan.com/tx/0x524479c2551b11e2f73c767d4cd49444a5d729af0a6756b7bc9ce26e5af071a4
2023-04-02 20:36:17,False,2.713e-10,8.624e-13,33816441354.0,0.2916,0xfb...cc3f,https://bscscan.com/tx/0x45f695ad0d9a0fe627f5dd6f99ba331b056c1fbf29017754a41f8a3aef40aff1
2023-04-02 20:36:11,True,2.727e-10,8.667e-13,3300065466.0,0.0286,0xab...3c75,https://bscscan.com/tx/0x0e9f4067fbed809642b8d5b5f074427c33b38ad60ba4333e098e4987c3ad4011
2023-04-02 20:35:47,True,2.727e-10,8.667e-13,207086219.0,0.0018,0x9b...ac4e,https://bscscan.com/tx/0x836ddb1f624ffabdb6f50d7904d72cc4d83b90bfe0b297e59dd5dc62f98a38ac
2023-04-02 20:35:32,False,2.7e-10,8.625e-13,207934278594.0,1.79345,0xe9...d993,https://bscscan.com/tx/0xee7b45d504b760e8b7b45638ff5330d4578444ce1a2b792f8d8d7dd608e82e92
2023-04-02 20:34:02,False,2.713e-10,8.625e-13,6181424672.0,0.0533,0x5e...2c87,https://bscscan.com/tx/0xebac652acf6a4e3d5f5772b80025a88ed49984510f20395c707dc5e35fe339cd
2023-04-02 20:32:53,False,2.7e-10,8.625e-13,4500117924.0,0.0388,0x97...b796,https://bscscan.com/tx/0xd0bcbe736f0d1067d0e54b8c997fc77ac294bd99e16107c21ac07aea3b5ef2eb
2023-04-02 20:32:41,False,2.7e-10,8.625e-13,27000000000.0,0.2328,0xaa...1db5,https://bscscan.com/tx/0x0af11215c9971f2f5b872b1c71516662df3c0d9d3b8968904a2635c797e983e7
2023-04-02 20:32:11,True,2.728e-10,8.668e-13,7327831031.0,0.0635,0x91...12b4,https://bscscan.com/tx/0xb09d12336ffc8f808ae6629997e5a5f79a1ac422687a29528e7c4a764d4bf8c4
2023-04-02 20:29:00,False,2.701e-10,8.625e-13,27180000000.0,0.2344,0xa5...3840,https://bscscan.com/tx/0xed4fd688a4c98f885927983476b983a8e40707b765b2159d9b86d877377bc369
2023-04-02 20:27:45,False,2.715e-10,8.626e-13,377624843496.0,3.25762,0x57...7fca,https://bscscan.com/tx/0xc7cb26dd5277db689c5d59c0c3ad355185b4e58854a3bb6329d50a574e6e0a62
2023-04-02 20:27:12,True,2.715e-10,8.67e-13,864979160.0,0.0075,0x8a...19c0,https://bscscan.com/tx/0x85ddaeff142169f73d2a35952432789f059e3f8589150bede5ac73b102c8358e
2023-04-02 20:26:48,True,2.714e-10,8.67e-13,22416040140.0,0.1943,0x88...0ca6,https://bscscan.com/tx/0xb2136e290c7c5086359b33c4ff0361cba117e7d864421e779ac9a89b8584dd03
2023-04-02 20:24:42,True,2.716e-10,8.67e-13,4499920000.0,0.039,0x7b...1cc4,https://bscscan.com/tx/0x112618afc0a27b1a2c2c7f853cb791e3050dca3bb2697649d23a1d50fa5c1aaf
2023-04-02 20:23:45,True,2.716e-10,8.67e-13,2091648019.0,0.0181,0x2b...9ee1,https://bscscan.com/tx/0x7f677b07d62ed2e1f4c9d290f92dd11ae15fb3d0de9408528d05386f3ce231c8
2023-04-02 20:22:18,True,2.728e-10,8.67e-13,3000000000.0,0.026,0x6d...7227,https://bscscan.com/tx/0xb2b0582d24b56a31b2bcef0a8f3484f1f523fc6b084907ecebdfb6fc5d87f33a
2023-04-02 20:22:06,False,2.701e-10,8.627e-13,7990243320.0,0.0689,0x1f...08b4,https://bscscan.com/tx/0xad5e9fb34aa6e088b22c7c16456cab46af15210ebe8dc56c3ccd64bad9e6f443
2023-04-02 20:21:39,False,2.715e-10,8.627e-13,4500000000.0,0.0388,0xcb...deae,https://bscscan.com/tx/0x9965434ce7849fbaa186bedc8323801470972636781ee94629409675f5985576
2023-04-02 20:20:42,False,2.701e-10,8.627e-13,1624489311.0,0.014,0xe7...9d8a,https://bscscan.com/tx/0x4f3849ee2cfc4f69a9ba10e7a54db429212a70e29166fbda692aafdc1c624776
2023-04-02 20:19:09,False,2.701e-10,8.627e-13,30735898003.0,0.2651,0x18...b405,https://bscscan.com/tx/0xb9623a5c05f4cc0d445cec7988c47463b356eae7d2c39411321077a9a6f48abe
2023-04-02 20:17:06,False,2.714e-10,8.628e-13,242261452934.0,2.09024,0x06...2c2f,https://bscscan.com/tx/0xd99c222921080d72ccf6393dd23defbad229f0a1a52c136ffcd68c95ea92c7c3
2023-04-02 20:15:33,True,2.713e-10,8.671e-13,5934258313.0,0.0514,0x1b...f0ca,https://bscscan.com/tx/0x0cb39bb5c73708ace9463b20ff26032a72bb84797cc803c7aa85d05148d31a7e
2023-04-02 20:15:30,False,2.7e-10,8.628e-13,9610257673.0,0.0829,0x55...5150,https://bscscan.com/tx/0x4e5c80101af207b8125ffad0cb6edf65848082a181ce2b508b2efef62117c256
2023-04-02 20:15:27,True,2.713e-10,8.671e-13,6254659984.0,0.0542,0x15...4042,https://bscscan.com/tx/0xd98ef6cd2901fc1014b7cca6d3a989bcc23776356f377a8ed03c5309d6edf248
2023-04-02 20:14:48,False,2.7e-10,8.628e-13,5793320823.0,0.0499,0x8e...e71c,https://bscscan.com/tx/0xaa9ee8a99679c20bc85eb01509d8ae936d1258904c981455329fc24d36e6ede1
2023-04-02 20:11:18,False,2.712e-10,8.628e-13,148745964657.0,1.28351,0x7a...3498,https://bscscan.com/tx/0x908773798a36830032c53fc04e206620d284fea50bbe4d8124b04fcab7ed8ea8
2023-04-02 20:08:18,False,2.711e-10,8.629e-13,37646291264.0,0.3248,0x66...83d6,https://bscscan.com/tx/0x1c83a74275a945863be19f5b698a5e5dfc3a294e5c66f7c29e85910afe82f923
2023-04-02 20:08:18,False,2.711e-10,8.629e-13,5837569410.0,0.0503,0x3f...117f,https://bscscan.com/tx/0x3cf5510d85032240d29e051b03249ae202af14924b97e9cc4aa1b09f21c61919
2023-04-02 20:08:03,False,2.711e-10,8.629e-13,4500116438.0,0.0388,0x97...b796,https://bscscan.com/tx/0x5b4bd884dc287da90cae870fa42dd7b3091f2f2802e9b14b3fdba7e988bd8076
2023-04-02 20:06:03,False,2.711e-10,8.629e-13,90984835593.0,0.7851,0x0e...5e80,https://bscscan.com/tx/0x080a04e1cee57982d2903d678c66fa748a9f23aa2ce6208bde9cf16badf1785b
2023-04-02 20:03:36,False,2.698e-10,8.629e-13,13579590529.0,0.1171,0x55...2ce8,https://bscscan.com/tx/0xfa3abbeaddcab8dd6d00d6a4f09dc0474cf07ca6576e7a5e765feac9d0baa0fe
2023-04-02 20:02:21,True,2.725e-10,8.673e-13,15565246056.0,0.135,0xd2...e82b,https://bscscan.com/tx/0x10e25bb8344c8909ac86e8f3c564f0bef24bd8b8ba66afb7bcee25696d0c53fe
2023-04-02 20:02:15,False,2.698e-10,8.629e-13,30376080146.0,0.2621,0x34...730f,https://bscscan.com/tx/0x11a3fe7859ab5f378884e8bd10b1ee9d681540447b83020a7e9c5dce7891ccf9
2023-04-02 20:01:36,True,2.712e-10,8.673e-13,2000000000.0,0.0173,0x5e...6baa,https://bscscan.com/tx/0x7a048966fb80db26c3c3befc519d72478e670748dd4375fd1e127c4e86884e09
2023-04-02 19:59:57,True,2.711e-10,8.673e-13,4927280735.0,0.0427,0x34...06d7,https://bscscan.com/tx/0x798333d75382a9fbb9295a48065e01af6594464b0aa2938735eb7f6fa60cf16a
2023-04-02 19:59:27,False,2.698e-10,8.63e-13,122490379727.0,1.05712,0x11...d2ab,https://bscscan.com/tx/0x9cda85175a2f38800a27b1e6dfb9aecb3e7abcfb227de343a843a8e09015a9dc
2023-04-02 19:58:57,True,2.711e-10,8.673e-13,8587135416.0,0.0744,0xa0...8254,https://bscscan.com/tx/0xea09056d0500d0a5c3d4c997357a9f89ccfb7d6fa0cd8b231963bb528703a3f1
2023-04-02 19:57:24,False,2.698e-10,8.63e-13,8648650042.0,0.0746,0x0a...8fb4,https://bscscan.com/tx/0x48e5531199c5c74ec5e6a4359117c967dc5d4d82c43f8e275dbf08982c84d2d4
2023-04-02 19:56:42,True,2.711e-10,8.673e-13,1100000000.0,0.0095,0xc1...c55a,https://bscscan.com/tx/0xf3596ae584dd63abc1d52f4c5072f0c7b3abf6e667e9347c3593717a9657599f
2023-04-02 19:55:09,True,2.71e-10,8.673e-13,2227259862.0,0.0193,0x08...b1aa,https://bscscan.com/tx/0x425e2cb2066ed38af43de98b857a653438ebf74c2bc0708cc1c84b317594db5d
2023-04-02 19:54:57,True,2.725e-10,8.673e-13,3458708646.0,0.03,0x70...8a94,https://bscscan.com/tx/0x2130309794418fd51a2e2de726e12cf3b8f6e1936deee6a28c82088d35ad091d
2023-04-02 19:54:30,False,2.711e-10,8.63e-13,9000000001.0,0.0776,0xaa...591b,https://bscscan.com/tx/0x9a36818b115382ad46a42338ccf02c9e326b2706a51b45b10ca689c1a37c1c95
2023-04-02 19:54:27,True,2.725e-10,8.673e-13,463713000.0,0.004,0x6a...c39b,https://bscscan.com/tx/0x38a9d9f9d274372958e123aecf2d944e8d48a868fa957db2b3c7897c2642b169
2023-04-02 19:51:33,True,2.71e-10,8.673e-13,1112222222.0,0.0096,0xfc...e63b,https://bscscan.com/tx/0x436134e6515576a466703f03354a4c1687f61f397f3246572561b188019b6411
2023-04-02 19:51:30,False,2.697e-10,8.63e-13,197856832564.0,1.70768,0x7c...83c2,https://bscscan.com/tx/0x3f470663a5e9b27b4328061a763b560dfedee9368ffa83d1f7deabb50632d97a
2023-04-02 19:50:15,True,2.711e-10,8.674e-13,13000000000.0,0.1127,0x6d...ece5,https://bscscan.com/tx/0x6f5bb3a376efc12082849b41771430e41d8db62854e007bda464e3295e77a2b7
