Scale,Base_scale,Window,AR_lags,AR_scale,AR_exog_scale,Skewness,Kurtosis,DW,DW_absolute,alphas,alphas_pval,betas,betas_pval,gammas,gammas_pval
150,65,75,10,-0.08,0.05,0.21355322270825083,2.603644381263445,2.170815016185909,0.9360161850358774,0.0035945108311318027,0.3435261909724331,0.9859310157267792,0.0,0.008774892973033879,0.21654067894143725
150,65,75,10,-0.08,0.05,-0.2091198838301904,1.952147314330066,2.1471587543189186,0.8925138641391226,0.015759976793017154,0.116781260198919,0.9673298071528255,5.5467504699718947e-207,0.027039903171373388,0.17422128324441333
150,65,75,10,-0.08,0.05,0.13480038768192762,1.6844459901732058,2.123265564167872,0.903436286895957,0.020160323446293555,0.00799979174194313,0.939353113108607,0.0,-0.01955675528642798,0.187244088203132
150,65,75,10,-0.08,0.05,-0.024538994980169804,1.8820591755318175,2.1696991055515737,0.9103657722500647,0.014690485611498506,0.26175101558693936,0.9109414080089961,1.3867098385648685e-39,-0.02201353352565592,0.07537981861379557
150,65,75,10,-0.08,0.05,-0.2267749438000453,3.0814451665676588,2.1115481233781743,0.9780508554824063,0.020816148431667673,0.01424173940659193,0.9677082294761086,0.0,-0.03191568127315707,0.0004741997327371402
150,65,75,10,-0.08,0.05,0.060848786496428595,1.5140123664526888,2.1648009070452434,0.8527720698249883,0.07830873817937903,0.01149597810229643,0.23823363288225885,0.17262859953413057,-0.023136301691120166,0.649679571690293
150,65,75,10,-0.08,0.05,0.04097531673224327,1.8163503142921655,2.1556241113457375,0.920683102523893,0.011413040865619745,0.00024869066464126025,0.9863935170771151,0.0,0.009633830871621478,0.20107126771581496
150,65,75,10,-0.08,0.05,-0.11197604792392996,2.2312424269367446,2.1953200251483276,0.9104830420831517,0.009501305571495644,0.023925493575096803,0.9806410335942657,0.0,-0.019100692523775244,0.7370697014623078
150,65,75,10,-0.08,0.05,-0.06253894014736457,1.9775808806553465,2.1449162593651145,0.907617094821197,0.008593869436034964,0.24884885146456248,0.9598088668887572,0.0,-0.0541209278917297,0.6925154618823627
150,65,75,10,-0.08,0.05,0.03727381710794592,2.993912414839916,2.104912675460826,0.8806311300776379,2.1692683757792835e-20,1.0,0.964623216110999,0.0,0.0736700358584731,0.4686452657316613
