Scale,Base_scale,Window,AR_lags,AR_scale,AR_exog_scale,Skewness,Kurtosis,DW,DW_absolute,alphas,alphas_pval,betas,betas_pval,gammas,gammas_pval
200,50,50,10,0.1,-0.05,0.011813226859343943,2.3884062898568317,1.6833469469147297,0.9510692191616095,0.044418607866719154,2.1026293680502705e-05,0.9555813921332809,0.0,0.002688686595241268,0.8251498489746332
200,50,50,10,0.1,-0.05,0.23681249342809052,3.2568627724942685,1.774334382816947,0.9731640860779185,0.04543019709470393,8.6693843188997e-11,0.9545698029052949,0.0,-0.014000721217909571,0.26336420134360916
200,50,50,10,0.1,-0.05,-0.19749962573020258,2.642277101649335,1.6598634981773857,0.8980059959410022,0.028756858227203305,0.00010822144438716452,0.9487302824695071,0.0,0.0007913422377023516,0.9389578129395616
200,50,50,10,0.1,-0.05,-0.332604322202037,3.200470875889599,1.7297619518440859,0.9598932301949142,0.05848044713124858,0.0017845211930852124,0.9415195528687514,0.0,-0.03347180478671061,0.0705206177704826
200,50,50,10,0.1,-0.05,0.20432477208481412,5.195154829197143,1.7390791225097437,0.9912799223362847,0.06460752153076263,2.0168545824453625e-05,0.9353924784630226,1.0032142158928911e-245,0.025724781292116878,0.2599153040925858
200,50,50,10,0.1,-0.05,-0.04345787798407868,2.256656090796543,1.6500779957369096,0.9209021107105088,0.025555967411697775,0.002631348486964899,0.9655392575493834,0.0,-0.0013179394639160416,0.8879659978899127
200,50,50,10,0.1,-0.05,0.1376471907211885,2.644759187736554,1.7902817386889025,0.9199601696039169,0.05576530705293497,0.0014725786717035704,0.9442346929470651,1.623679660828748e-280,0.024289747190892934,0.050096211231412675
200,50,50,10,0.1,-0.05,-0.000568121898312699,3.2005084457774604,1.6537008668024655,0.9599569127220029,0.03491046892024433,0.28610508789802314,0.96508953112557,2.1497066836500154e-57,-0.00726244682177286,0.7852926847269652
200,50,50,10,0.1,-0.05,0.1545530533045529,3.9436693858478327,1.6889552317079235,0.9582594436266282,0.026854966921412707,0.020661714198034288,0.9723602345375995,0.0,-0.006691219900076866,0.4489170609845027
200,50,50,10,0.1,-0.05,-0.028960391808962663,4.013943993916649,1.7453349869811734,1.0076445444180961,0.045371220145118726,0.0032839109640357476,0.9454993852857762,0.0,-0.00835608463487636,0.6254745969807082
