datetime,buy_order,price_USD,price_native,amount_token,total_native,maker,etherscan_url
2023-03-25 07:08:47,False,0.4656,0.0002667,41.8914,0.0111,0xde...5e88,https://etherscan.io/tx/0x7f7b70f5fc29f86d1f33cfc3cd6c24b52a1970a146f31567cd519d36249ecdfc
2023-03-25 06:52:23,False,0.466,0.0002674,2828.07,0.7562,0x8d...ac58,https://etherscan.io/tx/0xd413b3dbda56f9fdb2679c1a3c4d57f846d7c5953f52ee6537e01990785f6afd
2023-03-25 06:43:59,True,0.4711,0.0002696,114.746,0.0309,0x3e...bf88,https://etherscan.io/tx/0xca6442bdcb310a88181bbeab55d6b106ce03d9d6ca4e3172dd0a41e188dd4d81
2023-03-25 06:39:11,False,0.4705,0.0002687,2927.01,0.7865,0x5e...822f,https://etherscan.io/tx/0x39eaeb38115fd39660643d3b2e1d06228e61fc3436f497ed447cdfcd38efa86d
2023-03-25 06:37:23,True,0.4748,0.000271,224.811,0.0609,0xc1...89ee,https://etherscan.io/tx/0x8201a5df382910d25b42876514cc2e8d6df36b5dc3ec3fada6096a24bc3ff194
2023-03-25 06:07:35,False,0.4721,0.0002694,250.0,0.0673,0xf7...a77a,https://etherscan.io/tx/0x69fa01933a5237cc84676cbd992e13ecca7d0e9bcc68f4ef1be0c9458e274593
2023-03-25 06:03:35,True,0.475,0.000271,45.7936,0.0124,0x71...5e5f,https://etherscan.io/tx/0xed0650209a8b6a05ea4b6fafffa7d2bb0a32eb7d8373e62408e9ff2fceb8fae4
2023-03-25 05:59:35,False,0.4722,0.0002694,110.278,0.0297,0x33...4382,https://etherscan.io/tx/0xfff261699b021c75841dd94b6b4ad9fdfb428c5ac6edc20cbb380505c6e87d52
2023-03-25 05:40:35,False,0.4745,0.0002702,3074.0,0.8307,0x91...d728,https://etherscan.io/tx/0xe37d90e988535134481c0b6c6d01374470f54b5854e0f8dcfa7d7a2535e137b7
2023-03-25 05:39:11,True,0.4785,0.0002725,511.377,0.1393,0x7e...889c,https://etherscan.io/tx/0x282887dee1a9bc22001f708adcd0237ccf70627c77f441921300d65b509ba8dd
2023-03-25 05:22:35,False,0.4751,0.0002707,75.0,0.0203,0x0d...0c3f,https://etherscan.io/tx/0x2538a0a6c704e29618899a9295b0517b3e70f62c7716846c5aee45a95bb76a29
2023-03-25 05:08:35,False,0.4765,0.0002714,2499.96,0.6784,0x91...d728,https://etherscan.io/tx/0xc9c20fc17961d2d8b7af9bcdde4b18f00a809d1b668a7ae67b37182b4674f303
2023-03-25 04:39:35,True,0.4804,0.0002735,287.906,0.0787,0x29...7308,https://etherscan.io/tx/0x554281b6d64ffe54cc8920d1a85c126ef8af8a2e1b8cea3bf87ca17aee1d2c1f
2023-03-25 04:35:35,False,0.4779,0.0002719,205.124,0.0557,0xbf...f012,https://etherscan.io/tx/0x198f7b4e285c77fca2edc1922810e1761bedc78179f2d5b8732c3356c8b8c82c
2023-03-25 04:28:11,False,0.4791,0.0002726,2675.99,0.7295,0x91...d728,https://etherscan.io/tx/0xed0a6d66f98658cd2bd956825b0132d95aa6783eadd95be917a85ff90ebc2aa3
2023-03-25 04:22:47,False,0.4807,0.0002735,1000.79,0.2737,0xa4...3045,https://etherscan.io/tx/0xdab798f7d6af70a0c7f9efd0c076fea5ea99aca8cd61296c96cdd40557f5979c
2023-03-25 04:22:35,False,0.4812,0.0002738,215.733,0.059,0xe7...8b1c,https://etherscan.io/tx/0xee7cc662cceaabc3ea34b7d989f189c3f03648f560b19311b20f962bb44cad7d
2023-03-25 03:56:23,True,0.4846,0.0002755,35.9732,0.0099,0x6e...f6fe,https://etherscan.io/tx/0x387edb4c9e488deb16edb1409b25238c1c447f1b12096a449ec33ccab325df9d
2023-03-25 03:50:59,True,0.4837,0.000275,2044.42,0.5622,0xcc...a7c7,https://etherscan.io/tx/0x5bae61426b0049e5103cfa3dae0f5b56510511909e42dfcc7110fda0d1ffcb65
2023-03-25 03:50:59,True,0.4828,0.0002745,40.9664,0.0112,0x97...4748,https://etherscan.io/tx/0x86f85ed3d66f3ff50eb49c52aee5489c6e133e37739577672050a53352e37d1c
2023-03-25 03:09:23,False,0.4784,0.0002728,50.0,0.0136,0x6d...7109,https://etherscan.io/tx/0xc7a2f79d947510607038a89ca1243b45774875b92d45db8816af838da4b47efc
2023-03-25 03:02:35,False,0.4784,0.0002729,90.0,0.0245,0x6d...7109,https://etherscan.io/tx/0x00476aca3c933845801461f8994e2765bc3b7d0d53c9184ed4f5a2b0cafa31a8
2023-03-25 02:19:47,False,0.4782,0.0002729,270.0,0.0737,0xbc...b3bf,https://etherscan.io/tx/0x895e2510c71a0c203e4286df04abc0d42bf6677a6ed5bdc30160f8923f54f229
2023-03-25 02:17:11,True,0.4812,0.0002747,5.09651,0.0014,0x84...6d02,https://etherscan.io/tx/0x189ec33005a0299913246af033d7ac7d1e8ca584068fbf3ae5e54c2da4c88c13
2023-03-25 02:14:11,False,0.4806,0.0002737,2640.02,0.7226,0x91...d728,https://etherscan.io/tx/0x9065c338c3fc8ec73f293243fb1db1b48cc1fedcbf20bb467b4c8b642012342b
2023-03-25 02:02:23,False,0.4819,0.0002743,74.6658,0.0204,0xfd...b248,https://etherscan.io/tx/0x07599a2e093635845ee02fa87e211f77df7611ba957c6ec6c5ea6d8cd1138bb9
2023-03-25 02:02:11,True,0.4848,0.000276,251.406,0.0693,0x18...4c97,https://etherscan.io/tx/0x3f4374072f37ce6a9d0b51b4b6ae49bf5bb076c6eec51f5586703feca5f09a36
2023-03-25 02:01:47,False,0.4818,0.0002742,50.9061,0.0139,0xfd...b248,https://etherscan.io/tx/0xd1a3700715b3dc43bda1d2551818788e0d15fcc71d3b621587f71454f679d265
2023-03-25 01:57:47,True,0.4845,0.0002759,250.284,0.069,0xdf...89d2,https://etherscan.io/tx/0xb1ba89216d4c0aeb63771cda1fa03d33e35f4760a8167b9c1d827546a949b782
2023-03-25 01:52:11,False,0.4815,0.0002742,391.0,0.1072,0x35...7e85,https://etherscan.io/tx/0x1137f397c9702126c37442701de58b7ff4244ecf810d5697a43af193e7bcffda
2023-03-25 01:46:23,False,0.4819,0.0002743,33.0977,0.009,0x7e...a282,https://etherscan.io/tx/0xdd3e2318607e240998ca60ce8998fe73c24f46c06efc9a315a2498e6a4447cb9
2023-03-25 01:39:35,True,0.4847,0.000276,118.512,0.0327,0x60...dbb0,https://etherscan.io/tx/0xe0f37d85e10fbfa46ceb714e11bbf36da6874a5402505cd96469b77326f1fd87
2023-03-25 01:33:35,True,0.4843,0.0002759,50.0109,0.0138,0x4f...bdc4,https://etherscan.io/tx/0xffbe72b8c174c66f46e2e3f045b455578dcbe166ea527f4705a71e4fdba3d059
2023-03-25 01:19:23,False,0.4805,0.0002743,212.932,0.0584,0x64...6975,https://etherscan.io/tx/0xa4dde78f0d2baed7263174a94bdc14a7f9391520c180014953f010714e8ba11f
2023-03-25 01:11:35,True,0.4824,0.0002759,646.688,0.1784,0x60...dbb0,https://etherscan.io/tx/0x90f3b93d84385951cc2421d2f17543859dd004215d008a226026290bf6f2e012
2023-03-25 01:02:11,True,0.4821,0.0002756,215.733,0.0594,0xe7...8b1c,https://etherscan.io/tx/0xadec9846326ecbf4e5043c8f5c9d2f51dfe8fd2d3a7bd800ad44f9f0e67e4d7a
2023-03-25 00:34:23,True,0.4811,0.0002749,2715.0,0.7464,0x3f...c220,https://etherscan.io/tx/0xabca56f88e171b4e0722b08133c9da273ee40b701a21d3e0c0d2ef5dc6d355a5
2023-03-25 00:24:23,True,0.4798,0.0002739,1483.83,0.4064,0x7e...caa5,https://etherscan.io/tx/0x468ba84c9d6ecca84258e135d16e40bdd4206700d112ddebce198faf7d066829
2023-03-25 00:24:23,True,0.4786,0.0002732,1303.79,0.3561,0x55...bae8,https://etherscan.io/tx/0xc2a70a3603b0507ad16856325444912d7876c310424e232306ea6d41ac7ea2eb
2023-03-25 00:00:59,False,0.4734,0.0002714,1000.0,0.2714,0x72...6359,https://etherscan.io/tx/0xd3c47b5d07c8304eb092a0254cea0ceb40787e74e00d3e2253a1a51f9e2a64fa
2023-03-24 23:46:35,False,0.4739,0.0002718,499.988,0.1359,0x49...6cf4,https://etherscan.io/tx/0x4b45d47d609945f55be49cef0daffda1223beaca1354625a3a03f61226ea9209
2023-03-24 23:29:11,False,0.4752,0.000272,267.241,0.0727,0x2b...8bda,https://etherscan.io/tx/0x5b77babe1f006491ddb354064fc470826df6a1e9aa93b2b0a68ba56723ad66b0
2023-03-24 23:19:23,True,0.4776,0.0002734,1044.94,0.2857,0xd8...e5d8,https://etherscan.io/tx/0xa6e5aadc4ee385bbb51375fbfcf530ce1830e881dfcdc16a70613bcd7b76f2e2
2023-03-24 23:04:11,True,0.4757,0.0002723,3741.98,1.01894,0x91...d728,https://etherscan.io/tx/0xb1f53e722e6f5974693996f8da806ff1396ea19d2478be5c96da116152b3ebe1
2023-03-24 22:52:35,False,0.4707,0.0002699,984.271,0.2657,0x1d...2e08,https://etherscan.io/tx/0xd95a7ac5f7a01793800558eaa0ae2e239a66e601e75590137be4b7fe20ae75c8
2023-03-24 22:36:47,False,0.4692,0.0002704,832.244,0.225,0xee...8509,https://etherscan.io/tx/0xed3aae1e6482cd7039c000268116cf666eb6335720f77039b988f8f8b6d01ace
2023-03-24 22:26:47,False,0.4705,0.0002717,4404.97,1.19696,0x91...d728,https://etherscan.io/tx/0x8ffe01146b27bbb898cdadee83c74f9be6cdfbf3fddae5f762045dc6a5e5c7d0
2023-03-24 22:09:35,True,0.4784,0.0002744,163.656,0.0449,0xf1...1c87,https://etherscan.io/tx/0x82ed6e456f645ec77c060f32cd145a1de2a762781e936e74e7fd30abd7acb7b5
2023-03-24 22:01:59,True,0.4793,0.0002742,729.928,0.2001,0x0d...0c3f,https://etherscan.io/tx/0xe30de623623ac9e8f3781f623e47a1fc114f59dc2f0f6a8d555ad1a8797709fc
2023-03-24 22:01:11,True,0.478,0.0002734,2194.06,0.6,0xc6...fed0,https://etherscan.io/tx/0x243b451c3d2da851e415d333921606b4f546e0a1eca8bba2dc43e6737dc3bcdb
2023-03-24 21:57:47,True,0.4774,0.0002728,208.828,0.0569,0xee...8509,https://etherscan.io/tx/0xab10762457bdcc0dcd4713e7f303297e8f5119dfff9f0f72dfdecd97fae45fee
2023-03-24 21:47:35,False,0.4747,0.0002721,3750.0,1.02041,0x4d...3ed4,https://etherscan.io/tx/0x4aae067dd9955d524b28eab04daf421ba15e9e2fe1ece28369781449b3227600
2023-03-24 21:44:35,True,0.4794,0.0002746,102.847,0.0282,0x75...906c,https://etherscan.io/tx/0x91022e33cc07983acbfe8143802f601188bb71df62fc7e027c8e78f64f78a68b
2023-03-24 21:40:59,False,0.478,0.0002731,437.5,0.1194,0x7c...f5fc,https://etherscan.io/tx/0xa15453ec41dce4fff5fadd608210537c81fa31b6ead3a0463eaf95095d95e051
2023-03-24 21:31:23,True,0.4821,0.0002748,180.354,0.0495,0x14...945f,https://etherscan.io/tx/0x076df66e9c695cf5d507e1faa53a840d27218058dff3e7969266fb5d28c6d6d3
2023-03-24 20:29:47,True,0.4847,0.0002747,234.966,0.0645,0x55...a209,https://etherscan.io/tx/0xa489dcffb1a274341818eab5536fb16a2cb08411b16bfacfde0f83ef70173247
2023-03-24 20:23:59,True,0.484,0.0002745,496.553,0.1363,0x78...e58a,https://etherscan.io/tx/0x238e60a3e3d9df9690c71b5169fe5b0a6e0a19f3fa1e3adf5b790fde31f4d767
2023-03-24 20:15:11,False,0.4793,0.0002728,387.537,0.1057,0x84...847e,https://etherscan.io/tx/0xff458ea0a9e4120185f4a753155b5a7780a0c30d9c41131016f6f5b528959a84
2023-03-24 19:54:11,False,0.4793,0.0002737,3199.03,0.8757,0x5e...822f,https://etherscan.io/tx/0x0e820323602871c06a18eb79aa822f2f9a40a306659dd84bdadddbf231363d1d
2023-03-24 19:49:23,True,0.4821,0.0002759,819.116,0.226,0x2b...a6d1,https://etherscan.io/tx/0x8cb55002e5df39d78f0b9017737bd888eef73d405bab8f6a25f84e8b0bfef490
2023-03-24 19:48:35,False,0.4797,0.0002746,2000.0,0.5492,0x2c...9c94,https://etherscan.io/tx/0x8711dc95aa1102793b57401a4602f892271c02087aec82eec9b94224c0fb993c
2023-03-24 19:42:35,True,0.4834,0.0002767,104.647,0.0289,0x32...cdda,https://etherscan.io/tx/0xe4a83039ff0268490a3975df7d254c0fe4ccbeac92f11e33f17b6f52498bc5d8
2023-03-24 19:31:11,True,0.4808,0.0002758,3436.02,0.9478,0x5e...822f,https://etherscan.io/tx/0x2e29ac7e3dc59015ecf38e125f8784a93cf18396e745337197599c0a4add57a2
2023-03-24 19:25:35,False,0.4788,0.0002752,7547.41,2.07746,0xc9...27b6,https://etherscan.io/tx/0x7c18e03eaf67e915e1b3a6657eccbaf4ac03b533ba104a3847ca9612cb9bad47
2023-03-24 19:10:47,True,0.4844,0.0002785,1162.32,0.3237,0x14...6ca1,https://etherscan.io/tx/0xe1c0249d7015ac53d3e028a0c7d85bc3e8607a5ec47146c48842bfdcd4246afa
2023-03-24 19:09:23,True,0.482,0.0002773,3361.02,0.9322,0x91...d728,https://etherscan.io/tx/0xe7b0d1f424a359ba3291c1ba84fcb5af9c6a50cb6fc15f6ddc1476c02ff6c974
2023-03-24 19:09:11,True,0.4804,0.0002764,199.569,0.0551,0x53...1222,https://etherscan.io/tx/0x8d9a6abc4826bb716e0a68cd050a30c7ffa9753f2bda12e09bfeb8404c403c05
2023-03-24 19:06:23,False,0.4781,0.0002748,440.0,0.1209,0x80...dfce,https://etherscan.io/tx/0x0c2fff9db37f0023237146bd96ab158137de25b3a959f3aeb9be719328de76eb
2023-03-24 19:05:47,False,0.4786,0.0002751,671.087,0.1846,0x39...3891,https://etherscan.io/tx/0x69b53fb2ce2ca443550b3db6dcf4126e80e49c5cd26ab0e718428e57b0db8e3f
2023-03-24 19:05:47,True,0.4817,0.0002769,166.764,0.0461,0xad...8280,https://etherscan.io/tx/0x19fb44906b69c0337512e000baf5e96832d3b0525007fb2cedc1e0a8e3f1609c
2023-03-24 19:04:11,True,0.4805,0.0002759,3782.95,1.04385,0x91...d728,https://etherscan.io/tx/0xdb3cfc09e21f65bf2d4c4c4d7b2139f48071c6aebe9e297fe971c811a85d2fb7
2023-03-24 18:19:11,False,0.4805,0.0002742,3610.01,0.99,0x91...d728,https://etherscan.io/tx/0x813f97c6990492fd3dc9e9de6454af8c5a0981de865a5e8f334f70e30a39202f
2023-03-24 18:16:23,True,0.4863,0.0002765,856.547,0.2369,0x0d...0c3f,https://etherscan.io/tx/0xd4fd8a932f954e8826b185cc0c41df9a2106ef736ce18742a8750ac1c1d9d2d1
2023-03-24 18:10:59,False,0.4839,0.0002749,1000.0,0.2749,0x3c...99f0,https://etherscan.io/tx/0xe0954b35d525b3c009f7732c27277c9ef9849bed632f5699701e3f850c750a7f
2023-03-24 17:53:47,False,0.4856,0.0002752,168.392,0.0463,0x63...139f,https://etherscan.io/tx/0x9c67eb740302dc16dbce84b51fbdeec97172ff23f9dbec9365964c1d6dcf34ca
2023-03-24 17:49:47,False,0.4876,0.0002762,3667.04,1.01295,0x91...d728,https://etherscan.io/tx/0x89f7cf880bc72f2610b5bf605cbdcb872dbbcb85f89667132640a00070f4f4c6
2023-03-24 17:46:11,True,0.492,0.0002787,177.781,0.0495,0xfc...be40,https://etherscan.io/tx/0x74dc590bff93985e0282054c0e01bbe0672c79c8e7348f4e9deb6f3a5c3b03c9
2023-03-24 17:30:11,False,0.4902,0.0002774,1589.94,0.4411,0x88...09f0,https://etherscan.io/tx/0xe0b35afc90694493053d753821567ac593264320e441d831c99b75ebc05399d8
2023-03-24 17:29:23,True,0.4939,0.0002795,100.217,0.028,0x8c...8833,https://etherscan.io/tx/0xd08c5d53e2b9cdbdad4df7dc5daef73a5b06fcbe712cac57cf7e09cdc9dc74b3
2023-03-24 16:19:23,True,0.4914,0.0002794,354.764,0.0991,0xbf...daf4,https://etherscan.io/tx/0x33fc48b977c9273fecbdbad5a40c99c20f868c02e3e047ca1f09d1ab749756f1
2023-03-24 16:14:23,False,0.4893,0.0002785,3459.99,0.9637,0x91...d728,https://etherscan.io/tx/0x1add5f1be822068bd0b92711e38a2e7d4f3795ee91f06e0902172ad16dacbb49
2023-03-24 15:46:11,False,0.4958,0.0002805,4500.0,1.26265,0x55...9d67,https://etherscan.io/tx/0x62593e13eb728f4974fd1079b0a9bc0ec7c856706ee01e223f020466732883fe
2023-03-24 15:42:47,False,0.4991,0.0002825,3188.64,0.901,0xad...bbbc,https://etherscan.io/tx/0x9c5071f1782dcf4bc67ed92f84a94f63a3e9487837c2610ae930299cece6a341
2023-03-24 15:41:35,True,0.5037,0.000285,390.762,0.1113,0xeb...e608,https://etherscan.io/tx/0xe362eb17032544276f8c5db097926d87b5ed1ed1a680616cefaf826e22185bb7
2023-03-24 15:33:35,True,0.5065,0.0002849,94.1519,0.0268,0x8c...8833,https://etherscan.io/tx/0xa8272834d8923c9efa722d4c9128d267dffeb361ecfd8c6988c59c6b32952d54
2023-03-24 15:31:23,True,0.5044,0.0002839,3652.95,1.03712,0x5e...822f,https://etherscan.io/tx/0xb38880f8da0c99be577cab44628b6c55a2cb96091ada2b4f30277d2aa09bca6f
2023-03-24 15:22:59,True,0.5006,0.0002828,438.997,0.1241,0x0d...0c3f,https://etherscan.io/tx/0x10dadbaf79ebf46eb80821c0c659d7bcb0b83d42894f485b076578189d4b692b
2023-03-24 15:21:11,True,0.5013,0.0002824,1062.17,0.3,0x38...ab53,https://etherscan.io/tx/0xb9fd0d4f074cfa0196763f42ed0f45a897a798df0cea318009cdf3780e9e97a5
2023-03-24 15:20:47,True,0.4992,0.0002812,3573.96,1.00511,0x2a...06a6,https://etherscan.io/tx/0x23b8bfd0574b307eeba8fadda5ba4297db3092f535b45b773402ef6e0bdeb9ef
2023-03-24 15:16:11,True,0.4953,0.0002793,3651.97,1.02021,0x5e...822f,https://etherscan.io/tx/0x52516ad17f9049c005fe8af85df49b9fe5c1bd7112143468ed9ad152d2843c8e
2023-03-24 15:14:35,True,0.492,0.0002772,4578.04,1.26926,0x3f...c220,https://etherscan.io/tx/0xb64c88f3ee20a8ed3720412c87bab257138a1ee63d414af829903d9fb5a5302f
2023-03-24 15:12:59,True,0.4875,0.000276,173.08,0.0477,0x1a...6953,https://etherscan.io/tx/0x7478f376606c6b5409ce2fcbdef547146bd985ca86565587cd9282bbc4b28e17
2023-03-24 15:03:47,False,0.4872,0.0002762,7600.0,2.09964,0xc6...fed0,https://etherscan.io/tx/0x533a2cc1a05bd18fe7d2bfbc5e6c17c6659e56d949ffcfbe65530ed73b540820
2023-03-24 14:33:47,True,0.4953,0.0002798,198.729,0.0556,0x1f...90e3,https://etherscan.io/tx/0x89e931f44f4cf6e4a3b18a7916cd344d5e0a425b68431fc91cb03d8cb368b1f9
2023-03-24 14:03:59,True,0.4957,0.0002797,110.38,0.0308,0xa5...350e,https://etherscan.io/tx/0x41bb2578757c4daaf56a3488124264b7a5afa4bdd547c702c15e3e95f9efa17e
2023-03-24 13:56:11,True,0.4958,0.0002797,41.8517,0.0117,0x3b...3e25,https://etherscan.io/tx/0xb5286337840fbfb6601027253cc4df5a25665b2766f6bc924d00bccf065ef998
2023-03-24 13:47:35,True,0.4963,0.0002796,350.784,0.098,0x86...580e,https://etherscan.io/tx/0x0106030d1b53033addb9681e231f0a1f37d1eff8bb3dbdbd416b91153f6fcf07
2023-03-24 13:38:59,True,0.495,0.0002789,2318.04,0.6465,0xba...2fd9,https://etherscan.io/tx/0x7d98ce19bc3d5108eb18b0004443cc82b9e329afdc3cf724d9be3e9d612a2224
2023-03-24 13:38:23,True,0.4942,0.0002782,203.045,0.0565,0xc8...32c1,https://etherscan.io/tx/0xad90ba89fa4b8c5de9541daedaefa4323001fd0c4b8cd8509e2a6478a4d9bedd
2023-03-24 13:36:47,True,0.4897,0.0002772,3989.4,1.10585,0x32...069d,https://etherscan.io/tx/0x29a854a7789dae3bfc051743494a4265bb82dda04f9921c674d20b899cc3223f
2023-03-24 13:32:23,True,0.4868,0.0002759,1031.17,0.2845,0x66...14ee,https://etherscan.io/tx/0x442025893e5f1b68f73255b3b1340a178d6c8c99b6a27d8a8590223becaee1fe
2023-03-24 13:00:59,True,0.4837,0.0002755,470.585,0.1296,0xb4...46e4,https://etherscan.io/tx/0xe2dcf9a0ccafdec6242af84bab83c7107ccf6675e7c39662d5a362d454e0ee32
2023-03-24 12:57:11,False,0.4796,0.0002738,228.032,0.0624,0x70...488f,https://etherscan.io/tx/0xe3015d7bb2489d60a59630a9a85a5b3569664bd78c4ed20197e6105db35a49f5
2023-03-24 12:40:23,True,0.4926,0.0002755,175.072,0.0482,0x83...928a,https://etherscan.io/tx/0x44b4c4ed012cf9ed2788a845237186e2961ce9175b204265448b3931ea22ba73
2023-03-24 12:25:47,True,0.4924,0.0002754,180.886,0.0498,0x92...0011,https://etherscan.io/tx/0x55f5824af00204ffa858f41db1b135e5cde450d39ce8153158e0a754d707dbd9
2023-03-24 12:21:47,True,0.4905,0.0002747,2592.99,0.7123,0x5e...822f,https://etherscan.io/tx/0x59463e0bb49eb78d36f1a82bde128d8c832ed5f894f3af63ec8f50f1cd94bee3
2023-03-24 12:15:47,True,0.4883,0.0002734,2558.68,0.6995,0xfa...aa5e,https://etherscan.io/tx/0x23ce4e0b0465953acc248c64f7fccc13fbcb9ce414fc31974339588aba830175
2023-03-24 11:59:35,False,0.4855,0.0002718,2873.36,0.7811,0xfa...aa5e,https://etherscan.io/tx/0x9f8ce8aeeb76e6299b595db7a0164c3d116fcaaed07364c0ee84b92fad862e54
2023-03-24 11:51:23,False,0.4879,0.0002733,2934.89,0.8021,0xfa...aa5e,https://etherscan.io/tx/0x90f77a3f3058a382d49a4f9a1685b071bc008620611495f3b4fc26966752ca47
2023-03-24 11:48:47,False,0.4904,0.0002746,2337.06,0.6418,0xfa...aa5e,https://etherscan.io/tx/0xd27b744b446245e71054d11afdfc86c692b51fe0e15b2f61b31807dff584b118
2023-03-24 11:47:11,True,0.4945,0.0002768,114.168,0.0316,0xec...786c,https://etherscan.io/tx/0x644322a00f6d8d5f42c4929870fb1f999a04c114ddb1166e7015efc9f8252673
2023-03-24 11:40:11,True,0.4931,0.0002765,1082.15,0.2992,0xd4...8e03,https://etherscan.io/tx/0xa804c3072c0cf58774c0a8c11abec1df30a5d877f1f892f3eac79f00d6487a7e
