datetime,buy_order,price_USD,price_native,amount_token,total_native,maker,etherscan_url
2023-03-31 07:07:59,False,1.058e-05,5.867e-10,14869876.0,0.0872,0x24...21ad,https://etherscan.io/tx/0x8349d99bfb37636bef8c9f851c623574b9dfde91744145c6707dc293cdb01a81
2023-03-31 06:44:59,True,1.064e-05,5.902e-10,26317148.0,0.1553,0xe6...7d70,https://etherscan.io/tx/0xfee3bcd5d9e40709bebd17b4860b846accf9805b2b7c564b6d86f60caececba2
2023-03-31 06:36:23,True,1.062e-05,5.899e-10,132534.0,7.819e-05,0xd1...3658,https://etherscan.io/tx/0xd292d82d4dbf12010d9e434276aa05152c1031ad9af540f5e1b57479820adb2d
2023-03-31 06:21:23,False,1.056e-05,5.864e-10,4092764.0,0.024,0xc6...fed0,https://etherscan.io/tx/0xf86bec9ffc82b1d6fb08e1500c05cfec4d76a77bac787013f7d557484f0a294e
2023-03-31 06:17:59,False,1.056e-05,5.868e-10,37234585.0,0.2185,0xa4...ed25,https://etherscan.io/tx/0x01da79415795d5a96d5cf9c1d34989bb96877175fb55ff383ef570fd6889ab3c
2023-03-31 06:09:59,False,1.057e-05,5.872e-10,3023988.0,0.0177,0x44...aa3a,https://etherscan.io/tx/0xe6c16d08e27e6a9581eed38449b8c73e4e95d669f7fffbc283c66ab4317a3e96
2023-03-31 06:09:35,False,1.058e-05,5.873e-10,17884411.0,0.105,0xab...aca4,https://etherscan.io/tx/0xf6fdfa1a0d1ad38bba625ed3e8c8d5427d03bb0fe6b88b45a9e371ee062edc3d
2023-03-31 06:06:11,False,1.059e-05,5.876e-10,8742144.0,0.0513,0x95...412c,https://etherscan.io/tx/0xcb7a556a21c87f39d238ebf07a66aebff902298650b4f95e4ab9e460a62b9f9f
2023-03-31 05:56:23,False,1.06e-05,5.877e-10,7302379.0,0.0429,0x82...6d46,https://etherscan.io/tx/0x18048ecf5e3de690a3c291f5c5b8c29e5dd5aed7ad1ed66c52ee001fedbdcad6
2023-03-31 05:51:47,False,1.06e-05,5.878e-10,3341102.0,0.0196,0x0e...11cd,https://etherscan.io/tx/0xe48bbf198434c7702c22a5f4e7e8ca2c85f9ca4a290864b81acc90f6590e4e13
2023-03-31 05:45:59,False,1.061e-05,5.879e-10,2000552.0,0.0117,0x4a...c5d6,https://etherscan.io/tx/0xafefce0ec471a71bef71453dc169aa3b86c73328c285981db6c9a1e52ba92cc5
2023-03-31 05:33:23,False,1.062e-05,5.882e-10,31498117.0,0.1852,0x43...83af,https://etherscan.io/tx/0xc43cf4cf3a718336318ea4f26b635a243a60fd5f332e1ba95224a6d50c02e54a
2023-03-31 05:25:59,False,1.061e-05,5.885e-10,5000000.0,0.0294,0x2f...1210,https://etherscan.io/tx/0x1f294684685b4eb8955162272dbac297126a53216108908ad99b561615e0079a
2023-03-31 04:50:11,True,1.068e-05,5.919e-10,18549399.0,0.1098,0x5d...2fd0,https://etherscan.io/tx/0xea3133ac8efdcec56b82a7df60dbfa02d257dfba45d4c27346aa5530d089d628
2023-03-31 04:39:35,False,1.061e-05,5.883e-10,13998554.0,0.0823,0x21...5370,https://etherscan.io/tx/0x98118bb3151a90ea6d133065940e177fd4c58d30a2238db3a3fa081306657b05
2023-03-31 04:38:59,False,1.061e-05,5.886e-10,13461584.0,0.0792,0x13...b2d9,https://etherscan.io/tx/0x2b84ef7423d6535ce485a9d34ab30942345bc42a3b9a530cd32d32662b2b328e
2023-03-31 04:37:59,False,1.062e-05,5.89e-10,28387429.0,0.1672,0x9d...f6b9,https://etherscan.io/tx/0x21b5d17ba658edfa9bc3f6d03d6886371abc4e0f80f17fe91ec375bacf48d421
2023-03-31 04:27:59,True,1.067e-05,5.922e-10,65355896.0,0.387,0xfe...409f,https://etherscan.io/tx/0x9269f1feedf83005d2951cbd931f7f19a6285fde4b480b48dff759024bec83b7
2023-03-31 04:15:35,True,1.065e-05,5.915e-10,8435351.0,0.0499,0xba...c93a,https://etherscan.io/tx/0x4757a4608fc1e052e70b2572243d32c8c5ac411aec0423953c70dba602f19471
