datetime,buy_order,price_USD,price_native,amount_token,total_native,maker,etherscan_url
2023-03-25 19:47:59,False,3.937e-10,2.258e-13,12258758897.0,0.0276,0x55...d739,https://etherscan.io/tx/0x053e33263196fb624eeb1392dd5df0a0c54b6eb5cd6edfa35131badbcf07629b
2023-03-25 19:40:11,True,3.936e-10,2.257e-13,479901197425.0,1.08357,0x3a...8df8,https://etherscan.io/tx/0x18192ac7010af10a13958d5d93283ae52aad8a6018111b8ad8250449d8adf5ff
2023-03-25 19:02:23,False,3.907e-10,2.239e-13,322221797943.0,0.7217,0xcf...116f,https://etherscan.io/tx/0xfbd23e359f3e22af0b2ef3678feb9bf444263d204c41b2a0f231949e5899bb2e
2023-03-25 18:54:11,True,3.909e-10,2.239e-13,800000000000.0,1.79137,0xbd...1bfa,https://etherscan.io/tx/0x00cde77fe01e911d068094916e08b08b155092ba602026977ef9b8706922dcf8
2023-03-25 18:52:35,True,3.874e-10,2.219e-13,672572806836.0,1.4925,0x1d...4e47,https://etherscan.io/tx/0x2ce3de2bf79d3519d06abd5ce8016459388b613f6c6e1d35148fe594cd8d5805
2023-03-25 18:49:47,True,3.8e-10,2.176e-13,45807697342.0,0.0997,0xe6...07c2,https://etherscan.io/tx/0x0d2dccb4b685fcd1c24848b83097ab2b131a1870c63903bf32b9507c6d4cf39c
2023-03-25 18:44:59,True,3.783e-10,2.167e-13,268695692682.0,0.5824,0x12...0f2e,https://etherscan.io/tx/0xbd3d17a8777f6122e199276dbd226bff695763e57589ba8750a5514a92efa7bb
2023-03-25 18:44:59,False,3.812e-10,2.184e-13,1338754866558.0,2.92481,0xc4...adfb,https://etherscan.io/tx/0x26598a88b71556cc06b189705f08fa763e191dab0ef558106a3142dd712ef2a6
2023-03-25 18:28:35,False,3.903e-10,2.235e-13,451442036930.0,1.00933,0x69...2e42,https://etherscan.io/tx/0x174de9e4bc337bb3277a3231cc00d8519931768ff0aba83a78830c6efedc67f2
2023-03-25 18:10:47,True,3.964e-10,2.261e-13,41850270957.0,0.0946,0x32...ff46,https://etherscan.io/tx/0xfd3d13b714b4326d10c5a9ab64bb60dc8cd9f89e292db66a3820ba68733bb3a2
2023-03-25 18:07:11,False,3.942e-10,2.248e-13,66712045428.0,0.15,0x13...3119,https://etherscan.io/tx/0x35d65d57cffdcec6bb4a9a77e336352a9cacd2c38bb273fb78ab5f3a5af56e37
2023-03-25 17:40:35,True,3.965e-10,2.258e-13,174179191936.0,0.3934,0xa6...4cb2,https://etherscan.io/tx/0xb0200d799f7837a73270720010dfa9e1f3cf1b1c254c3e5f5910556c36d6b26b
2023-03-25 16:58:59,False,3.944e-10,2.245e-13,190000000000.0,0.4266,0xe5...fc95,https://etherscan.io/tx/0x40a9df5cd01bd16cf021880345d723e5bd455884871bb27123e1feb3d6538b7d
2023-03-25 16:56:11,False,3.97e-10,2.257e-13,200096716200.0,0.4516,0xc6...fed0,https://etherscan.io/tx/0x10cfab5bc0a3e51d0e6d987ba5db23c8bf212251d89ac6495905da4f44afb199
2023-03-25 16:47:11,False,3.974e-10,2.266e-13,111118022888.0,0.2518,0xa4...5994,https://etherscan.io/tx/0xd5061346e8f61ec9dd37685002597cc093de49c4354fb9dfab02bf1c79d02bc6
2023-03-25 16:40:47,True,3.991e-10,2.279e-13,122820453088.0,0.28,0xcf...3670,https://etherscan.io/tx/0xc7f9fe75c6409d18eb7f96620755d81ed1e95614894db5be124abe2e7ca949a1
2023-03-25 16:28:23,True,3.976e-10,2.275e-13,21781671592.0,0.0495,0x18...0902,https://etherscan.io/tx/0xf246fe3f815d1e9b59720a326d9fa2dd376654611f5d9e2939232200a2c4c759
2023-03-25 16:27:35,True,3.964e-10,2.268e-13,218505679797.0,0.4956,0x18...0902,https://etherscan.io/tx/0xe2a91123406e3eb8eb8c979cd071aee0a9ff9a3b9bb50c6fffebcbdec9259f10
2023-03-25 16:10:11,True,3.955e-10,2.261e-13,13266306296.0,0.03,0x35...20f7,https://etherscan.io/tx/0x9cf9912e44ac7ca62d410bbb3fc376c5f492acf8e0c4e1ed8d3f74137d7b857a
2023-03-25 16:06:35,False,3.949e-10,2.257e-13,337695687598.0,0.7623,0x8c...42e1,https://etherscan.io/tx/0xa2f45b17e0d0185a9864ecbcda4a132df24626c9d163ac136845fd1866e12ef3
2023-03-25 15:56:23,False,3.979e-10,2.272e-13,154479559310.0,0.3509,0xb8...ed36,https://etherscan.io/tx/0xed0f8c75b75949b81e7a7de45d18f4b5c0cb4b1422aa061fbd1021211f5ccea5
2023-03-25 15:53:59,True,3.96e-10,2.26e-13,1000000000000.0,2.26048,0xbd...1bfa,https://etherscan.io/tx/0x1fddfb49ad02f07f77d5c67eba796fdd6c1a8ae2f6eb81b87145b6677cfc93f0
